outcome	exposure	method	nsnp	b	se	pval	FDR	OR	UCI	LCI
I35.0 and I35.2 UKB	PVR	Wald ratio	1	-0.00416937928179565	0.0305100307481774	0.891302696596601	0.9822509460964	0.995839300512694	1.05720674203607	0.938034041038851
I35.0 and I35.2 UKB	DSG4	Wald ratio	1	0.568706363134174	0.344253119636134	0.0985344267914508	0.74366409238999	1.76598103494378	3.46752983593442	0.899397889374094
I35.0 and I35.2 UKB	SEMA3F	Wald ratio	1	-0.1706391474695	0.156339640459405	0.275068600784217	0.887630514439173	0.843125762649584	1.14543737140744	0.620602286417443
I35.0 and I35.2 UKB	CTSD	Wald ratio	1	0.11716742027992	0.0668252432868464	0.079543539585325	0.714781009774399	1.12430764583528	1.28164562550322	0.986284864809919
I35.0 and I35.2 UKB	PLA2G4A	Wald ratio	1	0.0732005889458699	0.299755876942903	0.807075400539439	0.9822509460964	1.0759463382121	1.93618996750912	0.597906477225131
I35.0 and I35.2 UKB	TNFSF12	Wald ratio	1	-0.0207154630738352	0.0612283423694974	0.735113558674362	0.9822509460964	0.979497628166842	1.10438883114499	0.868729904294471
I35.0 and I35.2 UKB	COMT	Wald ratio	1	0.0156422632476195	0.0458321912170395	0.732882077481922	0.9822509460964	1.01576524384226	1.11123649860237	0.928496347893192
I35.0 and I35.2 UKB	DLL1	Wald ratio	1	-0.531875978083574	0.134110087917455	7.30994449044365e-05	0.0226608279203753	0.587501794744888	0.764127815704861	0.451702387656281
I35.0 and I35.2 UKB	ELOA	Wald ratio	1	-0.322099068764529	0.249360754012596	0.196461359229997	0.855327224845981	0.724626398931732	1.18133837176079	0.444481810276026
I35.0 and I35.2 UKB	ENO1	Wald ratio	1	0.148925588200281	0.136857424159591	0.276515405830861	0.887630514439173	1.16058662465638	1.51765463445352	0.887528218049631
I35.0 and I35.2 UKB	FABP1	Wald ratio	1	-0.0516062833461146	0.0949179604801322	0.586652368398473	0.975255634190281	0.949702707016502	1.14388792350588	0.788482169608142
I35.0 and I35.2 UKB	LSP1	Wald ratio	1	0.0823420697166431	0.142412530173709	0.563133152751228	0.968373697343042	1.0858271749036	1.43543886088528	0.821365984916969
I35.0 and I35.2 UKB	PAPPA	Wald ratio	1	0.237212419706875	0.420816107079842	0.572960937536241	0.972360715161869	1.26771037584285	2.8921841837144	0.555666408131607
I35.0 and I35.2 UKB	CCL24	Wald ratio	1	0.0262547205000595	0.0244886158871116	0.283666400234996	0.889416407321712	1.0266024118517	1.0770786340638	0.978491707744056
I35.0 and I35.2 UKB	SPARCL1	Wald ratio	1	-0.000913808822945511	0.03023637597085	0.975889869397186	0.994914303745216	0.999086608573187	1.06008541819475	0.941597756462012
I35.0 and I35.2 UKB	VEGFC	Wald ratio	1	-0.247059506044255	0.157025718493816	0.115633241049566	0.785459855281078	0.781094212321668	1.06259167686629	0.574169910987529
I35.0 and I35.2 UKB	ICAM1	Wald ratio	1	0.000723842312628301	0.0513656484415824	0.988756620255843	0.995486063943673	1.0007241043497	1.10671980896686	0.904880101460706
I35.0 and I35.2 UKB	NOMO1	Wald ratio	1	-0.139640689553207	0.0479427900047855	0.00358373107000363	0.281491839460922	0.869670661020324	0.955354482849789	0.791671648813987
I35.0 and I35.2 UKB	ACP5	Wald ratio	1	0.0322475265459478	0.0625114659548604	0.605948151336217	0.975255634190281	1.03277311243031	1.16738943044318	0.913679937425903
I35.0 and I35.2 UKB	MCAM	Wald ratio	1	0.0257679818098131	0.146931004102705	0.860785213379344	0.9822509460964	1.02610284632715	1.36855132019468	0.769344222393424
I35.0 and I35.2 UKB	FSTL3	Wald ratio	1	-0.757857574459282	0.24867338559735	0.00230675017194318	0.214527765990715	0.468669441566021	0.763030145969537	0.287866798734024
I35.0 and I35.2 UKB	PSME2	Wald ratio	1	0.217103088552326	0.231497331236974	0.348336340816563	0.919334325255757	1.24247218019432	1.95587537970717	0.789281942282004
I35.0 and I35.2 UKB	ADAMTS8	Wald ratio	1	-0.0502309425832679	0.0469815149401926	0.284995795034269	0.889416407321712	0.951009770484849	1.04274100382225	0.867348248742906
I35.0 and I35.2 UKB	PRTN3	Wald ratio	1	0.0286665249945399	0.0483520299389416	0.553267367461648	0.961754489232397	1.02908136433538	1.13137816390555	0.936034023112705
I35.0 and I35.2 UKB	S100A12	Wald ratio	1	-0.152632771261455	0.0986980048837465	0.121992890649602	0.797917280331485	0.858444909576103	1.04165971230492	0.707455279369977
I35.0 and I35.2 UKB	CST7	Wald ratio	1	0.0218275251828633	0.0293619991512958	0.457243357507176	0.94496960551483	1.0220674883644	1.08261243713036	0.964908507369872
I35.0 and I35.2 UKB	CARHSP1	Wald ratio	1	-0.279608423075412	0.261398636035379	0.284771071489768	0.889416407321712	0.756079746879523	1.26204434674601	0.452960773617292
I35.0 and I35.2 UKB	MANF	Wald ratio	1	0.0561413612251683	0.31283018971349	0.857574375958667	0.9822509460964	1.0577471976084	1.95284743988217	0.572921935016048
I35.0 and I35.2 UKB	C1QA	Wald ratio	1	-0.0829014289952514	0.0585835332406959	0.15703982320924	0.827465689700105	0.920441871628752	1.03243727784352	0.820595359378188
I35.0 and I35.2 UKB	CD1C	Wald ratio	1	-0.213107818434523	0.115981754919675	0.0661471250611422	0.699054844396162	0.808069007784088	1.014317955103	0.643758220049305
I35.0 and I35.2 UKB	LTBP2	Wald ratio	1	0.255080227746386	0.204035022705385	0.211234296772958	0.855327224845981	1.29056515585366	1.92512109498887	0.865170729175986
I35.0 and I35.2 UKB	IL18R1	Wald ratio	1	-0.0236746447389456	0.0274607255335635	0.388617398298046	0.928441460984209	0.976603401128348	1.0306074413658	0.92542918361962
I35.0 and I35.2 UKB	SPON1	Wald ratio	1	0.0280716394004054	0.071263417228676	0.693644723783055	0.9822509460964	1.02846936071067	1.18263847387255	0.894397780292911
I35.0 and I35.2 UKB	AHCY	Wald ratio	1	-0.0454698670816771	0.0593768046645374	0.443804233622949	0.94174119329539	0.955548395599902	1.07348318023761	0.85057013760704
I35.0 and I35.2 UKB	CST6	Wald ratio	1	-0.0583545996960324	0.110770087427042	0.59832672949012	0.975255634190281	0.943315388772982	1.1720504914408	0.759219785490675
I35.0 and I35.2 UKB	ACY1	Wald ratio	1	0.11927736778344	0.095218431100296	0.210325462263836	0.855327224845981	1.12668238034737	1.3578539734253	0.934867232433706
I35.0 and I35.2 UKB	IL7R	Wald ratio	1	-0.0127521797892918	0.0259497028319068	0.623130053096599	0.980062053498988	0.987328784731934	1.03884470775067	0.938367517192186
I35.0 and I35.2 UKB	SELPLG	Wald ratio	1	0.0287081903387123	0.041088508408515	0.484744865886251	0.946186479507484	1.02912424225787	1.11543188064673	0.949494742241692
I35.0 and I35.2 UKB	EGFL7	Wald ratio	1	-0.121089361849277	0.137497083133839	0.378497224126842	0.928441460984209	0.885954785497348	1.1599825026627	0.676661829074062
I35.0 and I35.2 UKB	USP8	Wald ratio	1	0.201592747472522	0.289167673084073	0.485709998972228	0.946186479507484	1.22334969439345	2.15623013007481	0.694074558136627
I35.0 and I35.2 UKB	FBP1	Wald ratio	1	0.0453034259794506	0.0689223464068712	0.510980875966863	0.946287964679687	1.04634530009401	1.19768583604234	0.914128274779154
I35.0 and I35.2 UKB	ISM1	Wald ratio	1	-0.0284150028623763	0.119148308426419	0.811505478335619	0.9822509460964	0.971984906570049	1.22766707530613	0.769552819003806
I35.0 and I35.2 UKB	SLC39A5	Wald ratio	1	0.15346338876345	0.172174717217941	0.372755591401464	0.925805587782519	1.16586510257769	1.63382817444587	0.831936588356054
I35.0 and I35.2 UKB	PLA2G1B	Wald ratio	1	0.0793065538867888	0.356840346466551	0.82412191921385	0.9822509460964	1.08253612686697	2.17866789559109	0.537890363347097
I35.0 and I35.2 UKB	GFRA1	Wald ratio	1	0.000356986855869881	0.0947299453923027	0.996993203940341	0.997645573229579	1.00035705058326	1.20445559903616	0.830843602248549
I35.0 and I35.2 UKB	UXS1	Wald ratio	1	-0.27619388049043	0.210772269681323	0.190063925155596	0.855327224845981	0.758665825998913	1.14673613999288	0.501923516199799
I35.0 and I35.2 UKB	LYPD3	Wald ratio	1	-0.0206319366177591	0.0627439727032037	0.742286161050515	0.9822509460964	0.979579445549368	1.10776696951191	0.866225403494026
I35.0 and I35.2 UKB	MGLL	Wald ratio	1	0.0623164958803559	0.347482543202159	0.857673052966345	0.9822509460964	1.06429913772098	2.10303655852492	0.5386176716529
I35.0 and I35.2 UKB	ASAH2	Wald ratio	1	0.0202955217609214	0.0369042810873052	0.582353438394407	0.975255634190281	1.02050287627632	1.09705345964722	0.949293866520545
I35.0 and I35.2 UKB	NPTX1	Wald ratio	1	0.0353243742852959	0.0438640502531892	0.420637971979713	0.931412652240794	1.03595569169166	1.12896119424316	0.950612120789338
I35.0 and I35.2 UKB	CDH15	Wald ratio	1	-0.0810313216409903	0.0667963005131427	0.225087415103678	0.855327224845981	0.922164807277233	1.0511548609869	0.809003471650457
I35.0 and I35.2 UKB	SCARA5	Wald ratio	1	0.0279038357173739	0.068965920145983	0.6857691661595	0.9822509460964	1.0282967942431	1.1771273711505	0.898283671729738
I35.0 and I35.2 UKB	CAMKK1	Wald ratio	1	0.15609819692833	0.0750389596034054	0.0375045615603956	0.58801014176025	1.16894098386823	1.35415082133462	1.00906265553206
I35.0 and I35.2 UKB	KLK10	Wald ratio	1	0.0232912638175077	0.0355928051108277	0.512866219962424	0.946360286835426	1.02356462347428	1.09752007989831	0.954592592533804
I35.0 and I35.2 UKB	LEFTY2	Wald ratio	1	-0.0338154986367432	0.0297124919356917	0.255082781237754	0.875376334136942	0.96674985485022	1.02472162010048	0.912057736969852
I35.0 and I35.2 UKB	SLAMF7	Wald ratio	1	-0.0130939511268998	0.0324443938014638	0.686520627826287	0.9822509460964	0.986991401709725	1.05179377183824	0.926181589140224
I35.0 and I35.2 UKB	DPP6	Wald ratio	1	-0.0967833359269067	0.0886862090849403	0.275140521045205	0.887630514439173	0.907752662217507	1.08008704367042	0.762915267423957
I35.0 and I35.2 UKB	PLAT	Wald ratio	1	-0.427045546820354	0.240001397799713	0.0751830403273592	0.714781009774399	0.652433835264462	1.04431084862458	0.407608433790118
I35.0 and I35.2 UKB	FGF21	Wald ratio	1	0.085194532562389	0.170257984464797	0.616804050436991	0.97762808433205	1.08892887822055	1.52028859522155	0.779961189967268
I35.0 and I35.2 UKB	CXCL5	Wald ratio	1	-0.017170781523224	0.0539883752554327	0.750450118190562	0.9822509460964	0.982975796195429	1.09269424846069	0.884274276420152
I35.0 and I35.2 UKB	NELL2	Wald ratio	1	0.0754947460988128	0.117896860436238	0.521947884609209	0.947775389503631	1.07841756180386	1.35876009976292	0.855915947053421
I35.0 and I35.2 UKB	CTSZ	Wald ratio	1	0.0190760234475695	0.0551884798396554	0.729604057080152	0.9822509460964	1.01925913326532	1.13569573320337	0.914760133697489
I35.0 and I35.2 UKB	FABP5	Wald ratio	1	-0.0672172676674905	0.196303790075007	0.732038964310085	0.9822509460964	0.934992035728192	1.37374166705536	0.636371544840039
I35.0 and I35.2 UKB	C2CD2L	Wald ratio	1	0.311895290678255	0.380841671042105	0.41280744413384	0.928441460984209	1.3660116513872	2.88159789781947	0.647553162478914
I35.0 and I35.2 UKB	MEGF9	Wald ratio	1	0.166833985707272	0.0657213921471345	0.0111327681023607	0.414844452063042	1.18155809349394	1.34399687146019	1.03875206702249
I35.0 and I35.2 UKB	ADA	Wald ratio	1	0.025126266299029	0.0335178175557747	0.453472100333753	0.94174119329539	1.02544459144377	1.09507317630166	0.960243235682737
I35.0 and I35.2 UKB	LXN	Wald ratio	1	0.21313313141406	0.123058226657048	0.083278940777682	0.714781009774399	1.23754939697813	1.57511337791085	0.972329059887912
I35.0 and I35.2 UKB	ITGA11	Wald ratio	1	-0.0730311387624065	0.100138751286087	0.465818493218982	0.946186479507484	0.92957188385709	1.13115678626847	0.76391168558355
I35.0 and I35.2 UKB	BAIAP2	Wald ratio	1	0.0887238887415452	0.281724640544374	0.752813865951242	0.9822509460964	1.09277888611371	1.89819642283458	0.629105439021257
I35.0 and I35.2 UKB	SERPINB1	Wald ratio	1	-0.013985098403286	0.253698535381815	0.956038984059982	0.993422964173093	0.986112238800273	1.62135793717117	0.599754887688952
I35.0 and I35.2 UKB	THY1	Wald ratio	1	0.015135376949342	0.063960441173287	0.812938776974416	0.9822509460964	1.01525049682801	1.15084659563125	0.895630725434919
I35.0 and I35.2 UKB	SCARB2	Wald ratio	1	-0.103265181190761	0.0924799930294952	0.264156043836212	0.886877692302083	0.901887778092932	1.08111790730542	0.752370817999612
I35.0 and I35.2 UKB	CD28	Wald ratio	1	0.0137365945454151	0.105241476790077	0.896151446131016	0.9822509460964	1.01383137505014	1.24608905316834	0.824864045168047
I35.0 and I35.2 UKB	ANGPTL7	Wald ratio	1	-0.0241176937650893	0.0543186268065292	0.657039609583161	0.9822509460964	0.976170813778328	1.0858323272299	0.877584350526419
I35.0 and I35.2 UKB	CPVL	Wald ratio	1	0.0317961513594659	0.0302008911407052	0.292422750819035	0.897535175781196	1.03230704946663	1.09525794090166	0.97297431461781
I35.0 and I35.2 UKB	IFNGR2	Wald ratio	1	-0.0389151947870411	0.0206193100304947	0.0591175680107297	0.685201337237901	0.961832274078586	1.00149977641414	0.923735926104318
I35.0 and I35.2 UKB	GDNF	Wald ratio	1	-0.0331730098860108	0.0886002421613703	0.708097681952056	0.9822509460964	0.967371180332677	1.15083005014525	0.813158294241731
I35.0 and I35.2 UKB	SCGB1A1	Wald ratio	1	0.0403509607487703	0.0636963058542976	0.526413832552164	0.947775389503631	1.04117612202865	1.17962397238645	0.918977354189854
I35.0 and I35.2 UKB	AMBP	Wald ratio	1	0.0868035917923961	0.108625849869663	0.424228825930395	0.934911867571724	1.09068243969667	1.34946775281563	0.881523979939972
I35.0 and I35.2 UKB	BCAM	Wald ratio	1	0.233609045578025	0.0879426158373867	0.00789844501836683	0.408086325948953	1.26315056136426	1.50076739299712	1.06315565498024
I35.0 and I35.2 UKB	LAMP3	Wald ratio	1	-0.0608507673779351	0.0927571049302964	0.511809512079444	0.946287964679687	0.940963651771746	1.12857204687952	0.784542374945192
I35.0 and I35.2 UKB	CTRC	Wald ratio	1	0.108461558748721	0.0604942633408888	0.0729852301386168	0.714781009774399	1.11456206255451	1.2548679085549	0.989943708669961
I35.0 and I35.2 UKB	GPA33	Wald ratio	1	0.149465309196231	0.122353094818022	0.221862736570138	0.855327224845981	1.16121318669446	1.47591387623197	0.913614328497021
I35.0 and I35.2 UKB	NUDT5	Wald ratio	1	0.229002972821034	0.357927267169384	0.522300621127655	0.947775389503631	1.25734577686826	2.53587923829682	0.623420223933944
I35.0 and I35.2 UKB	CDH17	Wald ratio	1	0.142093369208181	0.0757683321869966	0.0607423617653524	0.685201337237901	1.15268426873018	1.33722864945705	0.993607954718516
I35.0 and I35.2 UKB	CPB1	Wald ratio	1	0.0506360087108065	0.190643213299877	0.790542553508932	0.9822509460964	1.05193992661912	1.52851504728503	0.723955980139654
I35.0 and I35.2 UKB	CD164	Wald ratio	1	0.0030850715722699	0.143630078732929	0.982863326845719	0.995486063943673	1.00308983530313	1.32923026408919	0.756971342642363
I35.0 and I35.2 UKB	PLTP	Wald ratio	1	-0.0100925373357784	0.0515629975079218	0.844819804271562	0.9822509460964	0.989958221414111	1.09523717477193	0.894799138231829
I35.0 and I35.2 UKB	RABEPK	Wald ratio	1	0.0301048347935851	0.139996664066909	0.829736398960756	0.9822509460964	1.0305625671046	1.35594455001766	0.783261531382972
I35.0 and I35.2 UKB	TGFB1	Wald ratio	1	0.0489709465569495	0.0954355181207052	0.607859514261719	0.975255634190281	1.05018983866612	1.26620541041533	0.871026681899745
I35.0 and I35.2 UKB	BPIFB1	Wald ratio	1	0.0711587082552585	0.0499072873020006	0.153920885554221	0.827465689700105	1.07375162559316	1.18409289425191	0.973692654571968
I35.0 and I35.2 UKB	DCBLD2	Wald ratio	1	0.147850368178409	0.0860266519273117	0.085676717644392	0.714781009774399	1.15933940931605	1.37226492674164	0.979452174140082
I35.0 and I35.2 UKB	CLEC7A	Wald ratio	1	0.0024789557448121	0.0236462198897705	0.916506593361067	0.985377031012477	1.00248203089613	1.05003715234457	0.957080632838276
I35.0 and I35.2 UKB	CPA1	Wald ratio	1	-0.0699453541047219	0.121132002285576	0.56364844429013	0.968373697343042	0.932444772793159	1.18231380519245	0.735382815028334
I35.0 and I35.2 UKB	PMVK	Wald ratio	1	-0.0204598415833492	0.192543632062537	0.915375427551287	0.985377031012477	0.979748040814545	1.42892966393817	0.671765901223167
I35.0 and I35.2 UKB	LGALS8	Wald ratio	1	-0.0763843086677269	0.0786052319305535	0.331176996059522	0.905866489221633	0.926460091491248	1.08077885786988	0.794175695495803
I35.0 and I35.2 UKB	ANXA5	Wald ratio	1	0.113739147512545	0.188807751334601	0.546903123113987	0.961754489232397	1.12045981203148	1.62223096399625	0.773891152518111
I35.0 and I35.2 UKB	CCL27	Wald ratio	1	0.197724706658678	0.105529365101548	0.0609791891141001	0.685201337237901	1.21862686777746	1.49864634238835	0.990928547226443
I35.0 and I35.2 UKB	COL18A1	Wald ratio	1	0.0678864061195931	0.133363917670395	0.610730296748194	0.975255634190281	1.07024372843544	1.38996655368165	0.824064172782771
I35.0 and I35.2 UKB	GALNT10	Wald ratio	1	0.0197516411386331	0.0550993928745327	0.71998941788031	0.9822509460964	1.01994799544507	1.13626486754579	0.91553821923522
I35.0 and I35.2 UKB	KLRB1	Wald ratio	1	0.0520652811955118	0.116729254176455	0.655572283842373	0.9822509460964	1.05344451038576	1.32426106804679	0.838010995897282
I35.0 and I35.2 UKB	ITGA6	Wald ratio	1	0.0326855628366583	0.0962271286706501	0.734104320343578	0.9822509460964	1.03322560363017	1.24768612390176	0.855627972088425
I35.0 and I35.2 UKB	CD40	Wald ratio	1	0.0237036823538973	0.0562026171856835	0.673204536104427	0.9822509460964	1.02398684755873	1.14323368420325	0.917178244887016
I35.0 and I35.2 UKB	SORCS2	Wald ratio	1	0.0105980281096459	0.0458434313704452	0.817175921847004	0.9822509460964	1.01065438612822	1.10566963239914	0.923804234347888
I35.0 and I35.2 UKB	FHIT	Wald ratio	1	0.344652996324012	0.246220422985179	0.161580945207697	0.827465689700105	1.41150003897519	2.28700940035391	0.871151801876574
I35.0 and I35.2 UKB	CA1	Wald ratio	1	0.0710728118636643	0.237714552925098	0.764952369290411	0.9822509460964	1.07365939816411	1.71085515404648	0.673782640534862
I35.0 and I35.2 UKB	REG1A	Wald ratio	1	-0.0179441246326004	0.084067501560417	0.830976759951615	0.9822509460964	0.982215912500039	1.15815494992633	0.833004339211824
I35.0 and I35.2 UKB	CLEC4D	Wald ratio	1	0.0211986879335477	0.0392920630094946	0.589531013185488	0.975255634190281	1.02142497629533	1.10319567980577	0.945715253692443
I35.0 and I35.2 UKB	HAGH	Wald ratio	1	0.180921312407313	0.176864780738988	0.306338210934041	0.904656271151124	1.19832088259774	1.69481956299519	0.847271868358712
I35.0 and I35.2 UKB	BST2	Wald ratio	1	0.0267230803522955	0.147964949360952	0.85667831709374	0.9822509460964	1.02708334382144	1.37263792492299	0.768520362144743
I35.0 and I35.2 UKB	CD4	Wald ratio	1	-0.00317985696330817	0.062028079979077	0.959114518678535	0.993422964173093	0.996825193427254	1.12568887297998	0.882713234626558
I35.0 and I35.2 UKB	IGFBP7	Wald ratio	1	0.0310498697112773	0.0633291851660142	0.623926428527007	0.980062053498988	1.03153694505346	1.16786240395875	0.911124859746576
I35.0 and I35.2 UKB	SIAE	Wald ratio	1	0.0126743369969285	0.0990927488042891	0.898225120775569	0.9822509460964	1.01275499681577	1.2298548135503	0.833978671526632
I35.0 and I35.2 UKB	ITGB5	Wald ratio	1	-0.324505518986944	0.267813665687225	0.225633387121076	0.855327224845981	0.722884718047537	1.22190273879377	0.427662774618645
I35.0 and I35.2 UKB	PLAU	Wald ratio	1	-0.160473178802833	0.143111382570979	0.262153092662262	0.884458427492858	0.851740667969984	1.12752518709971	0.643411050834288
I35.0 and I35.2 UKB	SPINK4	Wald ratio	1	-0.0196711603976132	0.0254170003509565	0.438967968841369	0.939768634877549	0.980521054451684	1.03060515649455	0.932870878982573
I35.0 and I35.2 UKB	THBD	Wald ratio	1	-0.0164337402379625	0.132628844248199	0.901388325211767	0.9822509460964	0.983700556996145	1.27573029431371	0.758519876926724
I35.0 and I35.2 UKB	VSIR	Wald ratio	1	0.0628161216304738	0.0668021301052087	0.347047743016535	0.919334325255757	1.06483102183645	1.21379072929448	0.934152055786686
I35.0 and I35.2 UKB	KYNU	Wald ratio	1	0.0964657193664538	0.0840920902171054	0.251322196860803	0.875376334136942	1.10127182820072	1.2985992923927	0.933929077809636
I35.0 and I35.2 UKB	PNLIPRP2	Wald ratio	1	-0.0060236348241265	0.0181135621613854	0.739475252969462	0.9822509460964	0.993994470891806	1.02991775239776	0.959324184735386
I35.0 and I35.2 UKB	LTBP3	Wald ratio	1	0.0142821475808931	0.0501528101169241	0.775818343354686	0.9822509460964	1.01438462473406	1.11916363894768	0.919415294678792
I35.0 and I35.2 UKB	DEFB4A_DEFB4B	Wald ratio	1	-0.38231720264779	0.315855810319315	0.226118970104761	0.855327224845981	0.682278598299259	1.26713720355925	0.367366757435304
I35.0 and I35.2 UKB	CLEC6A	Wald ratio	1	0.0164518449266062	0.0388978615175541	0.672331846635748	0.9822509460964	1.01658792174137	1.09712338895087	0.941964243072669
I35.0 and I35.2 UKB	CKMT1A_CKMT1B	Wald ratio	1	0.122429299143331	0.134382246120865	0.362267642264644	0.925805587782519	1.13023920836886	1.47081769544134	0.868524135991546
I35.0 and I35.2 UKB	TNFRSF11B	Wald ratio	1	0.127098997624965	0.101951868470826	0.212523338219064	0.855327224845981	1.13552942693362	1.38669699925392	0.929854957590546
I35.0 and I35.2 UKB	GALNT2	Wald ratio	1	-0.0553320434050649	0.071401395719173	0.438373080241471	0.939768634877549	0.946170925972669	1.08829765633175	0.822605300992284
I35.0 and I35.2 UKB	F11R	Wald ratio	1	0.481120843070665	0.341449767840453	0.158819476747963	0.827465689700105	1.61788678349604	3.15933760842182	0.828514697901728
I35.0 and I35.2 UKB	DPEP1	Wald ratio	1	-0.0044569408344777	0.0261221927279468	0.864523404311688	0.9822509460964	0.995552976587066	1.04785221204353	0.94586404246689
I35.0 and I35.2 UKB	PADI4	Wald ratio	1	-0.0835394172937824	0.0811582118215498	0.303319796819719	0.904656271151124	0.919854827768644	1.07845631196007	0.784577821823354
I35.0 and I35.2 UKB	PRDX6	Wald ratio	1	-0.0725672881351292	0.15087054513535	0.630523301510269	0.9822509460964	0.930003166376117	1.24999428628299	0.691927874359734
I35.0 and I35.2 UKB	CALCA	Wald ratio	1	-0.142495842871044	0.198528269487119	0.472904683889484	0.946186479507484	0.86719115931024	1.27969218088067	0.587657342930944
I35.0 and I35.2 UKB	VWF	Wald ratio	1	0.0736396443968349	0.224037577921673	0.742387540675483	0.9822509460964	1.07641884203693	1.66988255419005	0.693867673858136
I35.0 and I35.2 UKB	GRAP2	Wald ratio	1	0.133887128545795	0.294975118472335	0.649905873553899	0.9822509460964	1.14326377051748	2.03814149499987	0.641296029831303
I35.0 and I35.2 UKB	HCLS1	Wald ratio	1	-0.272180345871779	0.257920351337126	0.291293460732847	0.897029531395852	0.761716876207724	1.26281523583363	0.459459612962806
I35.0 and I35.2 UKB	ERP44	Wald ratio	1	0.317244312966564	0.316689772801928	0.316463843292401	0.904656271151124	1.3733380552367	2.55475484418911	0.738253777363895
I35.0 and I35.2 UKB	CD22	Wald ratio	1	0.0718289414016518	0.0847637157612154	0.396771095770783	0.928441460984209	1.07447153074882	1.26866583453298	0.91000249156604
I35.0 and I35.2 UKB	CRNN	Wald ratio	1	-0.0676465206856975	0.0332699747241207	0.0420262260421797	0.610693597175424	0.934590773702485	0.997565597748548	0.875591456101896
I35.0 and I35.2 UKB	CD59	Wald ratio	1	0.0285809992025702	0.0903230363886635	0.75167547028028	0.9822509460964	1.02899335510028	1.22827918167236	0.862041253030838
I35.0 and I35.2 UKB	PON2	Wald ratio	1	-0.0182524755954736	0.0265885986879464	0.492412028071926	0.946186479507484	0.981913091967571	1.03444099341955	0.932052505953109
I35.0 and I35.2 UKB	PDCD1LG2	Wald ratio	1	-0.0327168887744319	0.0343550753320571	0.340936733157606	0.919334325255757	0.96781251939514	1.03522527379716	0.904789610924335
I35.0 and I35.2 UKB	VEGFA	Wald ratio	1	-0.00944863146505268	0.0300330391310596	0.753059377856641	0.9822509460964	0.990595866594359	1.05065746486775	0.933967733277704
I35.0 and I35.2 UKB	SUMF2	Wald ratio	1	0.00696079808311992	0.0483358925926318	0.885493452163023	0.9822509460964	1.00698508074764	1.10705036282445	0.91596460910887
I35.0 and I35.2 UKB	PODXL	Wald ratio	1	-0.0872741045256709	0.0887951548697136	0.325671365453123	0.904656271151124	0.916425864725998	1.0906396936646	0.770040161216672
I35.0 and I35.2 UKB	SCARF2	Wald ratio	1	0.0649176155201143	0.0697998103009288	0.352342957343389	0.922363028492446	1.06707111066443	1.22351179436358	0.930633248048813
I35.0 and I35.2 UKB	CD33	Wald ratio	1	0.0079224101360233	0.0176461038215071	0.653459883916364	0.9822509460964	1.00795387546607	1.04342521095626	0.973688391270479
I35.0 and I35.2 UKB	DKKL1	Wald ratio	1	0.0170956397388492	0.0186744119756285	0.359951244567141	0.92483421294759	1.01724260649028	1.05516535285535	0.980682807352369
I35.0 and I35.2 UKB	FKBP5	Wald ratio	1	0.22842850501121	0.107075314648068	0.0328964981532953	0.58801014176025	1.2566236796243	1.55006384703986	1.01873421227654
I35.0 and I35.2 UKB	IL18BP	Wald ratio	1	0.143052336929853	0.235324717233702	0.543258192813868	0.961754489232397	1.15379018592186	1.82995025369004	0.727468842633951
I35.0 and I35.2 UKB	GGT1	Wald ratio	1	0.10185710295595	0.0844090679891951	0.22754459270532	0.855327224845981	1.1072252412088	1.30643084909374	0.938394661776639
I35.0 and I35.2 UKB	AOC3	Wald ratio	1	-0.0513891829309906	0.0386795278205909	0.183983707714645	0.855327224845981	0.949908910251033	1.0247233683182	0.880556612322823
I35.0 and I35.2 UKB	CD83	Wald ratio	1	-0.0605690346217432	0.123560459006188	0.623994112386579	0.980062053498988	0.94122878940206	1.19914579405632	0.738785590868409
I35.0 and I35.2 UKB	LACTB2	Wald ratio	1	0.175275629244525	0.116881943890099	0.133719231458962	0.818150560900226	1.19157460416161	1.49834960534214	0.947609311085109
I35.0 and I35.2 UKB	SLAMF1	Wald ratio	1	-0.113550470926883	0.212121872527791	0.592437105273166	0.975255634190281	0.89265914193994	1.35284312879746	0.5890116353677
I35.0 and I35.2 UKB	CD274	Wald ratio	1	-0.0589635027981971	0.068652031089926	0.390409567139101	0.928441460984209	0.942741175944167	1.07852511994986	0.824052132287754
I35.0 and I35.2 UKB	NECTIN4	Wald ratio	1	0.0941562218133506	0.0727100391521402	0.195335786404878	0.855327224845981	1.09873137831877	1.26702026863041	0.95279505118509
I35.0 and I35.2 UKB	EPHX2	Wald ratio	1	-0.0946723933365016	0.167399613218203	0.57170158561232	0.972360715161869	0.909670899906235	1.26292549176898	0.655225626158781
I35.0 and I35.2 UKB	CTSV	Wald ratio	1	-0.0156723554428405	0.100280239522657	0.875807921798786	0.9822509460964	0.984449816844527	1.19826768026601	0.808785430706168
I35.0 and I35.2 UKB	FABP6	Wald ratio	1	-0.0151823339217298	0.163120893567165	0.925844675960357	0.987868607433362	0.984932336654125	1.35599380031669	0.715410135031878
I35.0 and I35.2 UKB	CNPY4	Wald ratio	1	-0.0871547588473726	0.12097099754615	0.471241850060909	0.946186479507484	0.916535242719199	1.16177428937954	0.723063730042581
