beta,se,tval,pval,outcome,population,fdr,Effect_lib,Effect,Outcome
0.0425137795956342,0.0265578019928791,1.6008018889151,0.109430081569231,csf3,white_british,0.205515031239775,Unchanged,Unchanged,CSF3
0.09942003104735,0.0159605650613596,6.22910471309348,4.74467679956858e-10,cst3,white_british,1.13794461602768e-08,Upregulated,Upregulated,CST3
0.0348231794078634,0.0302580040595301,1.1508749664833,0.249791760360634,cst5,white_british,0.382665283149327,Unchanged,Unchanged,CST5
-0.0200243965282914,0.025751668484162,-0.77759608239004,0.436812616845049,cst6,white_british,0.577287134999374,Unchanged,Unchanged,CST6
0.161232997353316,0.0503726768151107,3.20080264833077,0.00137168465486847,cst7,white_british,0.0053657076205149,Upregulated,Unchanged,CST7
0.133230724879187,0.0240718002915936,5.53472209246079,3.14000468612089e-08,cstb,white_british,4.9395987696719e-07,Upregulated,Upregulated,CSTB
0.0539668618431945,0.0455731833298149,1.18418021081903,0.236349992738678,ctf1,white_british,0.365762870104247,Unchanged,Unchanged,CTF1
-0.0404893179690871,0.0294242747439809,-1.37605151941323,0.168814562189459,ctrb1,white_british,0.287687978522107,Unchanged,Unchanged,CTRB1
-0.0782918848740702,0.0341413041832964,-2.29317206084864,0.0218440493648065,ctrc,white_british,0.0546227595212526,Unchanged,Unchanged,CTRC
-0.0674796038827499,0.0287307148174942,-2.34869213353722,0.0188450469471612,ctsb,white_british,0.0484539607797835,Downregulated,Unchanged,CTSB
0.0554741706438006,0.0237800764785795,2.33280034628023,0.0196643207457421,ctsc,white_british,0.0500506418301664,Unchanged,Unchanged,CTSC
0.106977304755552,0.02275904756996,4.70042977091681,2.60680754862985e-06,ctsd,white_british,2.35417249607745e-05,Upregulated,Upregulated,CTSD
-0.00236347328753084,0.0216269582351686,-0.109283666331194,0.912978131270405,ctsf,white_british,0.946831150641922,Unchanged,Unchanged,CTSF
0.104509093374011,0.0396355656900532,2.63675039209137,0.00837424805451093,ctsh,white_british,0.0248509632936095,Upregulated,Unchanged,CTSH
0.0620861554086939,0.0131159939240363,4.73362184888751,2.21416557873186e-06,ctsl,white_british,2.08988660753852e-05,Upregulated,Upregulated,CTSL
0.0391482979546931,0.0169200399506355,2.31372373049407,0.0206886323230594,ctso,white_british,0.0522754215693194,Unchanged,Unchanged,CTSO
0.0585707542051262,0.0136388691615823,4.2943995951004,1.75773007497521e-05,ctss,white_british,0.000123632649023497,Upregulated,Upregulated,CTSS
-0.000986468310076012,0.0222739752346538,-0.0442879324271345,0.964675144343757,ctsv,white_british,0.980764236396745,Unchanged,Unchanged,CTSV
